PID,NAME,RA,DEC,RA_d,DEC_d,EPOC,STATUS,ADD,mjd,filter,mag lim
MC,MC0122,3:09:28,-73:27:42,47.36666667,-73.46166667,2000,1,1,,,
MC,MC0123,3:28:25,-73:27:42,52.10416667,-73.46166667,2000,1,1,,,
MC,MC0124,3:47:22,-73:27:42,56.84166667,-73.46166667,2000,1,1,,,
MC,MC0125,4:06:19,-73:27:42,61.57916667,-73.46166667,2000,1,1,,,
MC,MC0126,4:25:16,-73:27:42,66.31666667,-73.46166667,2000,1,1,,,
MC,MC0127,4:44:13,-73:27:42,71.05416667,-73.46166667,2000,1,1,,,
MC,MC0128,5:03:09,-73:27:42,75.7875,-73.46166667,2000,1,1,,,
MC,MC0129,5:22:06,-73:27:42,80.525,-73.46166667,2000,1,1,,,
MC,MC0130,5:41:03,-73:27:42,85.2625,-73.46166667,2000,1,1,,,
MC,MC0131,6:00:00,-73:27:42,90,-73.46166667,2000,1,1,,,
MC,MC0132,6:18:57,-73:27:42,94.7375,-73.46166667,2000,1,1,,,
MC,MC0133,0:20:34,-74:41:33,5.141666667,-74.6925,2000,1,1,,,
MC,MC0134,0:41:09,-74:41:33,10.2875,-74.6925,2000,1,1,,,
MC,MC0135,1:01:43,-74:41:33,15.42916667,-74.6925,2000,1,1,,,
MC,MC0136,1:22:17,-74:41:33,20.57083333,-74.6925,2000,1,1,,,
MC,MC0137,1:42:51,-74:41:33,25.7125,-74.6925,2000,1,1,,,
MC,MC0138,2:03:26,-74:41:33,30.85833333,-74.6925,2000,1,1,,,
MC,MC0139,2:24:00,-74:41:33,36,-74.6925,2000,1,1,,,
MC,MC0140,2:44:34,-74:41:33,41.14166667,-74.6925,2000,5,1,,,
MC,MC0141,3:05:09,-74:41:33,46.2875,-74.6925,2000,1,1,,,
MC,MC0142,3:25:43,-74:41:33,51.42916667,-74.6925,2000,1,1,,,
MC,MC0143,3:46:17,-74:41:33,56.57083333,-74.6925,2000,1,1,,,
MC,MC0144,4:06:51,-74:41:33,61.7125,-74.6925,2000,1,1,,,
MC,MC0145,4:27:26,-74:41:33,66.85833333,-74.6925,2000,1,1,,,
MC,MC0146,4:48:00,-74:41:33,72,-74.6925,2000,1,1,,,
MC,MC0147,5:08:34,-74:41:33,77.14166667,-74.6925,2000,1,1,,,
MC,MC0148,5:29:09,-74:41:33,82.2875,-74.6925,2000,1,1,,,
MC,MC0149,5:49:43,-74:41:33,87.42916667,-74.6925,2000,1,1,,,
MC,MC0150,6:10:17,-74:41:33,92.57083333,-74.6925,2000,4,1,,,
SPLUS,SPLUS-s01s01,21:38:43,0:00:00,324.6791667,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s02,21:44:09,0:00:00,326.0375,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s03,21:49:35,0:00:00,327.3958333,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s04,21:55:01,0:00:00,328.7541667,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s05,22:00:27,0:00:00,330.1125,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s06,22:05:53,0:00:00,331.4708333,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s07,22:11:19,0:00:00,332.8291667,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s08,22:16:45,0:00:00,334.1875,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s09,22:22:11,0:00:00,335.5458333,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s10,22:27:37,0:00:00,336.9041667,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s11,22:33:03,0:00:00,338.2625,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s12,22:38:29,0:00:00,339.6208333,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s13,22:43:55,0:00:00,340.9791667,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s14,22:49:22,0:00:00,342.3416667,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s15,22:54:48,0:00:00,343.7,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s16,23:00:14,0:00:00,345.0583333,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s17,23:05:40,0:00:00,346.4166667,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s18,23:11:06,0:00:00,347.775,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s19,23:16:32,0:00:00,349.1333333,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s20,23:21:58,0:00:00,350.4916667,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s21,23:27:24,0:00:00,351.85,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s22,23:32:50,0:00:00,353.2083333,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s23,23:38:16,0:00:00,354.5666667,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s24,23:43:42,0:00:00,355.925,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s25,23:49:08,0:00:00,357.2833333,0,2000,-10,-99,,,
SPLUS,SPLUS-s01s26,23:54:34,0:00:00,358.6416667,0,2000,-10,-99,,,
SPLUS,SPLUS-s02s01,21:38:43,-1:21:33,324.6791667,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s02,21:44:09,-1:21:33,326.0375,-1.359166667,2000,4,1,,,
SPLUS,SPLUS-s02s03,21:49:35,-1:21:33,327.3958333,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s04,21:55:01,-1:21:33,328.7541667,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s05,22:00:27,-1:21:33,330.1125,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s06,22:05:53,-1:21:33,331.4708333,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s07,22:11:19,-1:21:33,332.8291667,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s08,22:16:45,-1:21:33,334.1875,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s09,22:22:11,-1:21:33,335.5458333,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s10,22:27:37,-1:21:33,336.9041667,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s11,22:33:03,-1:21:33,338.2625,-1.359166667,2000,4,1,,,
SPLUS,SPLUS-s02s12,22:38:29,-1:21:33,339.6208333,-1.359166667,2000,4,1,,,
SPLUS,SPLUS-s02s13,22:43:55,-1:21:33,340.9791667,-1.359166667,2000,4,1,,,
SPLUS,SPLUS-s02s14,22:49:22,-1:21:33,342.3416667,-1.359166667,2000,-1,-99,,,
SPLUS,SPLUS-s02s15,22:54:48,-1:21:33,343.7,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s16,23:00:14,-1:21:33,345.0583333,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s17,23:05:40,-1:21:33,346.4166667,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s18,23:11:06,-1:21:33,347.775,-1.359166667,2000,-1,-99,,,
SPLUS,SPLUS-s02s19,23:16:32,-1:21:33,349.1333333,-1.359166667,2000,4,1,,,
SPLUS,SPLUS-s02s20,23:21:58,-1:21:33,350.4916667,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s21,23:27:24,-1:21:33,351.85,-1.359166667,2000,2,1,,,
SPLUS,SPLUS-s02s22,23:32:50,-1:21:33,353.2083333,-1.359166667,2000,4,1,,,
SPLUS,SPLUS-s02s23,23:38:16,-1:21:33,354.5666667,-1.359166667,2000,4,1,,,
SPLUS,SPLUS-s02s24,23:43:42,-1:21:33,355.925,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s25,23:49:08,-1:21:33,357.2833333,-1.359166667,2000,1,1,,,
SPLUS,SPLUS-s02s26,23:54:34,-1:21:33,358.6416667,-1.359166667,2000,2,1,,,
SPLUS,SPLUS-s03s01,21:38:43,-2:43:02,324.6791667,-2.717222222,2000,1,1,,,
SPLUS,SPLUS-s03s02,21:44:09,-2:43:02,326.0375,-2.717222222,2000,-1,-99,,,
SPLUS,SPLUS-s03s03,21:49:35,-2:43:02,327.3958333,-2.717222222,2000,1,1,,,
SPLUS,SPLUS-s03s04,21:55:01,-2:43:02,328.7541667,-2.717222222,2000,1,1,,,
SPLUS,SPLUS-s03s05,22:00:27,-2:43:02,330.1125,-2.717222222,2000,1,1,,,
SPLUS,SPLUS-s03s06,22:05:53,-2:43:02,331.4708333,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s07,22:11:19,-2:43:02,332.8291667,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s08,22:16:45,-2:43:02,334.1875,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s09,22:22:11,-2:43:02,335.5458333,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s10,22:27:37,-2:43:02,336.9041667,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s11,22:33:03,-2:43:02,338.2625,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s12,22:38:29,-2:43:02,339.6208333,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s13,22:43:55,-2:43:02,340.9791667,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s14,22:49:22,-2:43:02,342.3416667,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s15,22:54:48,-2:43:02,343.7,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s16,23:00:14,-2:43:02,345.0583333,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s17,23:05:40,-2:43:02,346.4166667,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s18,23:11:06,-2:43:02,347.775,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s19,23:16:32,-2:43:02,349.1333333,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s20,23:21:58,-2:43:02,350.4916667,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s21,23:27:24,-2:43:02,351.85,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s22,23:32:50,-2:43:02,353.2083333,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s23,23:38:16,-2:43:02,354.5666667,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s24,23:43:42,-2:43:02,355.925,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s25,23:49:08,-2:43:02,357.2833333,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s03s26,23:54:34,-2:43:02,358.6416667,-2.717222222,2000,0,-99,,,
SPLUS,SPLUS-s04s01,21:38:43,-4:04:25,324.6791667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s02,21:44:09,-4:04:25,326.0375,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s03,21:49:35,-4:04:25,327.3958333,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s04,21:55:01,-4:04:25,328.7541667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s05,22:00:27,-4:04:25,330.1125,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s06,22:05:53,-4:04:25,331.4708333,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s07,22:11:19,-4:04:25,332.8291667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s08,22:16:45,-4:04:25,334.1875,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s09,22:22:11,-4:04:25,335.5458333,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s10,22:27:37,-4:04:25,336.9041667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s11,22:33:03,-4:04:25,338.2625,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s12,22:38:29,-4:04:25,339.6208333,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s13,22:43:55,-4:04:25,340.9791667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s14,22:49:22,-4:04:25,342.3416667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s15,22:54:48,-4:04:25,343.7,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s16,23:00:14,-4:04:25,345.0583333,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s17,23:05:40,-4:04:25,346.4166667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s18,23:11:06,-4:04:25,347.775,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s19,23:16:32,-4:04:25,349.1333333,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s20,23:21:58,-4:04:25,350.4916667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s21,23:27:24,-4:04:25,351.85,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s22,23:32:50,-4:04:25,353.2083333,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s23,23:38:16,-4:04:25,354.5666667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s24,23:43:42,-4:04:25,355.925,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s25,23:49:08,-4:04:25,357.2833333,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s04s26,23:54:34,-4:04:25,358.6416667,-4.073611111,2000,0,-99,,,
SPLUS,SPLUS-s05s01,21:38:11,-5:25:44,324.5458333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s02,21:43:38,-5:25:44,325.9083333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s03,21:49:05,-5:25:44,327.2708333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s04,21:54:33,-5:25:44,328.6375,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s05,22:00:00,-5:25:44,330,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s06,22:05:27,-5:25:44,331.3625,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s07,22:10:55,-5:25:44,332.7291667,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s08,22:16:22,-5:25:44,334.0916667,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s09,22:21:49,-5:25:44,335.4541667,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s10,22:27:16,-5:25:44,336.8166667,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s11,22:32:44,-5:25:44,338.1833333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s12,22:38:11,-5:25:44,339.5458333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s13,22:43:38,-5:25:44,340.9083333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s14,22:49:05,-5:25:44,342.2708333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s15,22:54:33,-5:25:44,343.6375,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s16,23:00:00,-5:25:44,345,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s17,23:05:27,-5:25:44,346.3625,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s18,23:10:55,-5:25:44,347.7291667,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s19,23:16:22,-5:25:44,349.0916667,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s20,23:21:49,-5:25:44,350.4541667,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s21,23:27:16,-5:25:44,351.8166667,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s22,23:32:44,-5:25:44,353.1833333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s23,23:38:11,-5:25:44,354.5458333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s24,23:43:38,-5:25:44,355.9083333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s25,23:49:05,-5:25:44,357.2708333,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s05s26,23:54:33,-5:25:44,358.6375,-5.428888889,2000,0,-99,,,
SPLUS,SPLUS-s06s01,21:38:11,-6:46:57,324.5458333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s02,21:43:38,-6:46:57,325.9083333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s03,21:49:05,-6:46:57,327.2708333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s04,21:54:33,-6:46:57,328.6375,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s05,22:00:00,-6:46:57,330,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s06,22:05:27,-6:46:57,331.3625,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s07,22:10:55,-6:46:57,332.7291667,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s08,22:16:22,-6:46:57,334.0916667,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s09,22:21:49,-6:46:57,335.4541667,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s10,22:27:16,-6:46:57,336.8166667,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s11,22:32:44,-6:46:57,338.1833333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s12,22:38:11,-6:46:57,339.5458333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s13,22:43:38,-6:46:57,340.9083333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s14,22:49:05,-6:46:57,342.2708333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s15,22:54:33,-6:46:57,343.6375,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s16,23:00:00,-6:46:57,345,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s17,23:05:27,-6:46:57,346.3625,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s18,23:10:55,-6:46:57,347.7291667,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s19,23:16:22,-6:46:57,349.0916667,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s20,23:21:49,-6:46:57,350.4541667,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s21,23:27:16,-6:46:57,351.8166667,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s22,23:32:44,-6:46:57,353.1833333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s23,23:38:11,-6:46:57,354.5458333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s24,23:43:38,-6:46:57,355.9083333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s25,23:49:05,-6:46:57,357.2708333,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s06s26,23:54:33,-6:46:57,358.6375,-6.7825,2000,0,-99,,,
SPLUS,SPLUS-s07s01,21:37:39,-8:08:06,324.4125,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s02,21:43:07,-8:08:06,325.7791667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s03,21:48:36,-8:08:06,327.15,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s04,21:54:04,-8:08:06,328.5166667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s05,21:59:33,-8:08:06,329.8875,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s06,22:05:01,-8:08:06,331.2541667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s07,22:10:30,-8:08:06,332.625,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s08,22:15:58,-8:08:06,333.9916667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s09,22:21:27,-8:08:06,335.3625,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s10,22:26:55,-8:08:06,336.7291667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s11,22:32:24,-8:08:06,338.1,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s12,22:37:52,-8:08:06,339.4666667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s13,22:43:21,-8:08:06,340.8375,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s14,22:48:49,-8:08:06,342.2041667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s15,22:54:18,-8:08:06,343.575,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s16,22:59:46,-8:08:06,344.9416667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s17,23:05:15,-8:08:06,346.3125,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s18,23:10:43,-8:08:06,347.6791667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s19,23:16:12,-8:08:06,349.05,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s20,23:21:40,-8:08:06,350.4166667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s21,23:27:09,-8:08:06,351.7875,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s22,23:32:37,-8:08:06,353.1541667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s23,23:38:06,-8:08:06,354.525,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s24,23:43:34,-8:08:06,355.8916667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s25,23:49:03,-8:08:06,357.2625,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s07s26,23:54:31,-8:08:06,358.6291667,-8.135,2000,0,-99,,,
SPLUS,SPLUS-s08s01,21:37:06,-9:29:10,324.275,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s02,21:42:36,-9:29:10,325.65,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s03,21:48:05,-9:29:10,327.0208333,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s04,21:53:35,-9:29:10,328.3958333,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s05,21:59:05,-9:29:10,329.7708333,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s06,22:04:35,-9:29:10,331.1458333,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s07,22:10:05,-9:29:10,332.5208333,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s08,22:15:34,-9:29:10,333.8916667,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s09,22:21:04,-9:29:10,335.2666667,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s10,22:26:34,-9:29:10,336.6416667,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s11,22:32:04,-9:29:10,338.0166667,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s12,22:37:33,-9:29:10,339.3875,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s13,22:43:03,-9:29:10,340.7625,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s14,22:48:33,-9:29:10,342.1375,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s15,22:54:03,-9:29:10,343.5125,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s16,22:59:33,-9:29:10,344.8875,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s17,23:05:02,-9:29:10,346.2583333,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s18,23:10:32,-9:29:10,347.6333333,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s19,23:16:02,-9:29:10,349.0083333,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s20,23:21:32,-9:29:10,350.3833333,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s21,23:27:01,-9:29:10,351.7541667,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s22,23:32:31,-9:29:10,353.1291667,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s23,23:38:01,-9:29:10,354.5041667,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s24,23:43:31,-9:29:10,355.8791667,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s25,23:49:00,-9:29:10,357.25,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s08s26,23:54:30,-9:29:10,358.625,-9.486111111,2000,0,-99,,,
SPLUS,SPLUS-s09s01,21:36:33,-10:50:08,324.1375,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s02,21:42:04,-10:50:08,325.5166667,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s03,21:47:35,-10:50:08,326.8958333,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s04,21:53:06,-10:50:08,328.275,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s05,21:58:37,-10:50:08,329.6541667,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s06,22:04:08,-10:50:08,331.0333333,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s07,22:09:39,-10:50:08,332.4125,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s08,22:15:10,-10:50:08,333.7916667,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s09,22:20:41,-10:50:08,335.1708333,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s10,22:26:12,-10:50:08,336.55,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s11,22:31:43,-10:50:08,337.9291667,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s12,22:37:14,-10:50:08,339.3083333,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s13,22:42:46,-10:50:08,340.6916667,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s14,22:48:17,-10:50:08,342.0708333,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s15,22:53:48,-10:50:08,343.45,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s16,22:59:19,-10:50:08,344.8291667,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s17,23:04:50,-10:50:08,346.2083333,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s18,23:10:21,-10:50:08,347.5875,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s19,23:15:52,-10:50:08,348.9666667,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s20,23:21:23,-10:50:08,350.3458333,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s21,23:26:54,-10:50:08,351.725,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s22,23:32:25,-10:50:08,353.1041667,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s23,23:37:56,-10:50:08,354.4833333,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s24,23:43:27,-10:50:08,355.8625,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s25,23:48:58,-10:50:08,357.2416667,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s09s26,23:54:29,-10:50:08,358.6208333,-10.83555556,2000,0,-99,,,
SPLUS,SPLUS-s10s01,21:36:00,-12:11:01,324,-12.18361111,2000,0,-99,,,
SPLUS,SPLUS-s10s02,21:41:32,-12:11:01,325.3833333,-12.18361111,2000,0,-99,,,
SPLUS,SPLUS-s10s03,21:47:05,-12:11:01,326.7708333,-12.18361111,2000,0,-99,,,
SPLUS,SPLUS-s10s04,21:52:37,-12:11:01,328.1541667,-12.18361111,2000,0,-99,,,
SPLUS,SPLUS-s10s05,21:58:09,-12:11:01,329.5375,-12.18361111,2000,0,-99,,,
SPLUS,SPLUS-s10s06,22:03:42,-12:11:01,330.925,-12.18361111,2000,0,-99,,,
SPLUS,SPLUS-s10s07,22:09:14,-12:11:01,332.3083333,-12.18361111,2000,0,-99,,,
SPLUS,SPLUS-s10s08,22:14:46,-12:11:01,333.6916667,-12.18361111,2000,0,-99,,,
